# source, target, count, etype
33,739,1,aa
33,28,1,aa
33,420,1,aa
33,810,1,aa
33,668,2,aa
33,35,1,aa
33,487,2,aa
33,844,1,aa
33,1127,1,aa
33,531,3,aa
33,1437,1,aa
33,778,1,aa
33,1435,1,ad
33,380,2,ad
33,1393,2,ad
33,552,13,ad
33,550,7,ad
33,959,1,ad
33,1205,1,ad
33,2375,1,ad
33,1020,2,ad
33,1909,3,ad
33,1307,2,ad
33,1075,1,ad
33,818,1,ad
33,122,1,ad
33,479,5,ad
33,2731,1,ad
33,1726,1,ad
33,1038,1,ad
33,2061,3,ad
33,382,1,ad
33,2435,5,ad
33,405,13,ad
33,2734,2,ad
33,831,3,ad
33,944,2,ad
33,1459,2,ad
33,488,4,ad
33,484,4,ad
33,498,2,ad
33,654,1,ad
33,777,1,ad
33,551,2,ad
33,1076,1,ad
33,1481,1,ad
33,1011,1,ad
33,815,1,ad
33,1137,3,ad
33,535,1,ad
33,1026,1,ad
33,537,1,ad
33,646,1,ad
33,430,1,ad
33,736,11,ad
33,1520,1,ad
33,1499,1,ad
33,1174,1,ad
33,407,2,ad
33,286,1,ad
33,495,2,ad
33,927,2,ad
33,978,1,ad
33,828,1,ad
33,554,4,ad
33,532,2,ad
33,1135,2,ad
33,1027,1,ad
33,2073,1,ad
33,781,1,ad
33,531,3,ad
33,892,1,ad
33,667,10,ad
33,518,11,ad
33,1676,2,ad
33,827,1,ad
33,1584,1,ad
33,661,2,ad
33,1241,1,ad
33,805,1,ad
33,1565,1,ad
34,27,6,da
34,736,6,dd
34,518,5,dd
34,32,1,dd
34,1028,1,dd
34,1331,1,dd
34,888,2,dd
34,1090,3,aa
34,532,2,aa
34,1075,1,aa
34,415,3,aa
34,1212,1,aa
34,1246,9,aa
34,1072,4,aa
34,1073,11,aa
34,530,1,aa
34,30,5,aa
34,572,6,aa
34,1341,2,aa
34,1124,1,aa
34,1027,1,aa
34,559,4,aa
34,1125,7,aa
34,31,4,aa
34,963,10,aa
34,1026,2,aa
34,1028,1,aa
34,36,1,aa
34,535,2,aa
34,917,4,aa
34,1012,5,aa
34,561,2,aa
34,1245,2,aa
34,640,7,aa
34,1362,5,aa
34,573,2,aa
34,610,4,aa
34,571,9,aa
34,171,5,aa
34,608,3,aa
34,670,1,aa
34,1071,1,aa
34,606,19,aa
34,895,5,aa
34,1025,1,aa
34,1499,2,aa
34,607,6,aa
34,1216,2,aa
34,888,1,aa
34,565,1,aa
34,891,3,aa
34,1312,4,aa
34,815,3,aa
34,534,3,aa
34,29,8,aa
34,536,4,aa
34,649,4,aa
34,430,1,aa
34,567,3,aa
34,611,1,aa
34,1250,1,aa
34,605,4,aa
34,1030,1,aa
34,2144,2,aa
34,601,3,aa
34,147,1,aa
34,647,1,aa
34,604,2,aa
34,816,1,aa
34,513,1,aa
34,701,2,aa
34,1342,2,aa
34,1011,4,aa
34,1074,6,aa
34,1024,1,aa
34,1307,1,aa
34,1166,6,ad
34,599,34,ad
34,27,9,ad
34,2166,7,ad
34,1068,16,ad
34,721,11,ad
34,2072,3,ad
34,1008,18,ad
34,192,8,ad
34,1243,12,ad
34,647,7,ad
34,884,5,ad
34,736,2,ad
34,602,6,ad
34,560,5,ad
34,1167,3,ad
34,601,9,ad
34,112,1,ad
34,700,11,ad
34,1014,6,ad
34,636,16,ad
34,557,5,ad
34,635,15,ad
34,1249,3,ad
34,2144,1,ad
34,604,5,ad
34,137,2,ad
34,665,5,ad
34,634,1,ad
34,163,3,ad
35,1174,1,aa
35,810,1,aa
35,669,1,aa
35,1646,1,ad
35,1076,1,ad
35,537,3,ad
35,1341,1,ad
35,530,3,ad
35,1027,8,ad
36,27,10,da
36,37,5,da
36,38,1,da
36,736,3,dd
36,518,10,dd
36,1909,1,dd
36,1135,1,dd
36,1360,2,dd
36,1076,1,dd
36,816,1,dd
36,891,1,dd
36,1696,1,dd
36,1481,2,dd
36,1090,1,aa
36,532,1,aa
36,1646,1,aa
36,32,2,aa
36,415,1,aa
36,1212,1,aa
36,1246,5,aa
36,1072,5,aa
36,1073,6,aa
36,530,1,aa
36,30,2,aa
36,572,5,aa
36,1091,1,aa
36,26,1,aa
36,1341,2,aa
36,2528,2,aa
36,1124,2,aa
36,1093,3,aa
36,559,2,aa
36,1125,3,aa
36,1092,3,aa
36,31,4,aa
36,1247,2,aa
36,963,1,aa
36,1026,1,aa
36,535,3,aa
36,917,1,aa
36,557,1,aa
36,1012,1,aa
36,646,2,aa
36,1481,2,aa
36,1245,3,aa
36,640,2,aa
36,1331,1,aa
36,1362,1,aa
36,573,1,aa
36,610,1,aa
36,571,6,aa
36,1714,1,aa
36,171,7,aa
36,608,2,aa
36,670,2,aa
36,1071,5,aa
36,895,5,aa
36,1025,1,aa
36,1499,3,aa
36,607,4,aa
36,1216,1,aa
36,1310,1,aa
36,565,2,aa
36,815,1,aa
36,534,6,aa
36,29,1,aa
36,536,2,aa
36,34,4,aa
36,649,9,aa
36,430,2,aa
36,567,2,aa
36,611,3,aa
36,537,1,aa
36,605,2,aa
36,1334,1,aa
36,1030,1,aa
36,2144,2,aa
36,599,1,aa
36,147,1,aa
36,604,2,aa
36,2257,1,aa
36,726,2,aa
36,1676,1,aa
36,1360,2,aa
36,1242,2,aa
36,816,2,aa
36,1466,1,aa
36,701,5,aa
36,1342,1,aa
36,1011,3,aa
36,1074,3,aa
36,1024,5,aa
36,1166,1,aa
36,1166,16,ad
36,599,27,ad
36,27,11,ad
36,2166,3,ad
36,1068,10,ad
36,721,6,ad
36,1008,1,ad
36,192,1,ad
36,1243,8,ad
36,647,4,ad
36,884,4,ad
36,602,7,ad
36,560,2,ad
36,1167,10,ad
36,601,5,ad
36,112,2,ad
36,700,2,ad
36,1014,3,ad
36,636,7,ad
36,557,11,ad
36,635,8,ad
36,1242,1,ad
36,1055,1,ad
36,634,1,ad
36,163,3,ad
37,995,1,da
37,27,1,aa
37,464,1,aa
37,843,1,aa
37,214,4,aa
37,757,1,aa
37,33,1,aa
37,1174,1,aa
37,539,1,aa
37,37,4,aa
37,548,3,aa
37,122,2,ad
37,288,1,ad
37,525,1,ad
37,2251,4,ad
37,580,1,ad
37,1985,3,ad
37,1821,1,ad
37,121,9,ad
37,123,9,ad
37,2150,3,ad
37,2024,3,ad
37,116,17,ad
37,1546,5,ad
37,1432,1,ad
37,925,2,ad
37,2236,2,ad
37,115,1,ad
37,36,6,ad
37,891,10,ad
37,1699,1,ad
37,1362,30,ad
37,1541,3,ad
37,1750,1,ad
37,2106,21,ad
37,1696,5,ad
37,1063,4,ad
37,2230,12,ad
37,567,5,ad
37,843,4,ad
37,570,9,ad
37,816,19,ad
37,1220,1,ad
37,629,10,ad
38,324,1,da
38,301,2,da
38,304,1,da
38,277,5,dd
38,405,11,dd
38,498,1,dd
38,550,12,dd
38,324,5,dd
38,552,13,dd
38,551,2,dd
38,279,2,dd
38,1681,1,dd
38,826,6,dd
38,327,1,dd
38,2007,2,aa
38,1121,1,aa
38,1261,3,aa
38,1174,1,aa
38,37,1,aa
38,1547,1,aa
38,531,2,aa
38,1075,6,ad
38,561,2,ad
38,1091,5,ad
38,1123,6,ad
38,1820,2,ad
38,217,2,ad
38,114,6,ad
38,1556,1,ad
38,2457,3,ad
38,2282,12,ad
38,848,3,ad
38,121,1,ad
38,110,3,ad
38,459,1,ad
38,1432,10,ad
38,1984,1,ad
38,1284,7,ad
38,696,5,ad
38,418,1,ad
38,1247,3,ad
38,36,39,ad
38,1481,6,ad
38,1360,6,ad
38,1137,14,ad
38,646,2,ad
38,1024,13,ad
38,248,4,ad
38,92,1,ad
38,1827,2,ad
38,109,3,ad
38,1861,3,ad
38,1261,3,ad
38,1313,4,ad
38,1237,1,ad
38,1655,3,ad
38,1027,8,ad
38,1063,1,ad
38,215,1,ad
38,1769,1,ad
38,2237,1,ad
38,1025,9,ad
38,1342,9,ad
38,1255,7,ad
39,40,1,da
39,41,4,da
39,42,1,da
39,43,1,da
39,44,1,da
39,2026,2,dd
39,69,1,aa
39,2502,2,aa
39,2288,2,ad
39,2108,8,ad
40,2665,1,aa
40,2891,10,ad
40,74,1,ad
40,2026,1,ad
40,5,3,ad
41,2288,3,aa
41,1931,1,aa
41,1933,2,aa
41,39,1,ad
42,1926,1,aa
42,67,1,aa
42,2652,1,aa
42,2288,1,aa
42,2654,1,aa
42,39,9,ad
43,1928,1,aa
43,1927,4,aa
43,41,8,aa
43,44,1,ad
43,39,2,ad
44,1927,1,aa
44,41,1,aa
44,2667,1,aa
44,67,2,aa
44,1929,1,aa
44,39,1,ad
44,74,1,ad
44,2026,9,ad
44,1916,1,ad
44,2003,3,ad
44,807,2,ad
45,6,1,da
45,46,3,da
45,47,1,da
45,48,1,da
45,49,2,da
45,50,1,da
45,51,2,da
45,52,1,da
45,53,1,da
45,54,1,da
45,55,1,da
45,56,1,da
45,57,1,da
45,58,1,da
45,429,1,dd
45,91,1,dd
45,52,1,dd
45,1894,1,dd
45,425,4,dd
45,439,1,dd
45,96,1,dd
45,2276,1,dd
45,1503,1,dd
45,468,1,dd
45,427,1,dd
45,1996,1,dd
45,858,1,dd
45,1611,1,dd
45,2281,1,dd
45,865,1,dd
45,1621,1,aa
45,904,1,aa
46,8,1,aa
46,51,1,aa
46,6,2,aa
46,48,1,aa
46,854,1,aa
46,2324,1,aa
46,62,3,aa
46,53,1,aa
46,440,6,aa
46,429,5,aa
46,2592,3,aa
46,52,1,aa
46,1424,1,ad
46,425,28,ad
46,439,62,ad
46,1199,2,ad
46,82,7,ad
46,773,2,ad
46,53,5,ad
46,2276,4,ad
46,358,10,ad
46,59,1,ad
46,45,2,ad
46,56,8,ad
46,427,5,ad
46,1487,1,ad
46,2281,8,ad
46,186,6,ad
46,2242,15,ad
46,426,18,ad
46,2938,2,ad
46,362,1,ad
46,49,1,ad
46,2217,9,ad
46,351,1,ad
46,1332,7,ad
46,2323,4,ad
46,941,1,ad
46,81,11,ad
46,2107,3,ad
46,2365,1,ad
46,1047,12,ad
46,91,1,ad
46,958,1,ad
46,2201,1,ad
46,85,1,ad
46,352,6,ad
46,2709,1,ad
46,52,3,ad
46,48,17,ad
46,440,9,ad
46,2291,1,ad
46,1454,2,ad
46,96,11,ad
46,429,7,ad
46,1996,1,ad
47,46,5,da
47,8,1,da
47,59,1,da
47,60,1,da
47,274,2,dd
47,63,2,dd
47,8,1,dd
47,46,10,aa
47,854,2,aa
47,897,1,aa
47,59,1,aa
47,2715,3,aa
47,1266,3,ad
47,439,2,ad
47,354,6,ad
47,773,14,ad
47,178,2,ad
47,53,2,ad
47,2276,2,ad
47,56,3,ad
47,1487,2,ad
47,2281,3,ad
47,186,2,ad
47,86,8,ad
47,80,1,ad
47,2346,1,ad
47,452,2,ad
47,2242,1,ad
47,426,2,ad
47,2447,1,ad
47,2324,1,ad
47,49,2,ad
47,1997,1,ad
47,81,1,ad
47,2260,1,ad
47,855,1,ad
47,1047,1,ad
47,1305,2,ad
47,127,3,ad
47,1041,1,ad
48,272,1,da
48,85,3,dd
48,425,2,dd
48,347,1,dd
48,1199,1,dd
48,468,1,dd
48,246,1,dd
48,51,7,aa
48,55,1,aa
48,1689,3,aa
48,1266,4,ad
48,348,4,ad
48,2341,5,ad
48,1204,2,ad
48,178,1,ad
48,53,1,ad
48,2940,2,ad
48,45,1,ad
48,1487,1,ad
48,356,3,ad
48,2217,3,ad
48,878,2,ad
48,867,1,ad
48,2221,1,ad
48,2181,1,ad
48,347,1,ad
48,1982,1,ad
48,176,4,ad
48,2055,1,ad
48,1997,3,ad
48,1510,3,ad
48,941,2,ad
48,438,3,ad
48,1709,1,ad
48,1611,9,ad
48,1874,1,ad
48,1139,1,ad
48,444,5,ad
48,81,2,ad
48,1604,2,ad
48,2365,1,ad
48,66,7,ad
48,2852,1,ad
48,445,1,ad
48,91,7,ad
48,865,1,ad
48,352,1,ad
48,1631,6,ad
48,57,1,ad
48,1996,1,ad
48,1285,7,ad
48,2239,1,ad
48,431,1,ad
48,508,1,ad
48,433,1,ad
48,1508,1,ad
48,64,1,ad
48,2809,1,ad
48,1260,1,ad
48,2783,2,ad
48,1376,2,ad
48,1480,1,ad
48,448,1,ad
48,1373,2,ad
49,61,1,da
49,432,1,dd
49,2107,3,dd
49,425,1,dd
49,468,1,dd
49,82,1,dd
49,727,1,dd
49,81,2,dd
49,2242,1,dd
49,1996,1,dd
49,1760,1,dd
49,2281,1,dd
49,438,1,dd
49,878,1,dd
49,1997,1,dd
49,55,2,aa
49,46,1,aa
49,48,2,aa
49,1332,1,aa
49,62,5,aa
49,53,1,aa
49,433,1,aa
49,440,1,aa
49,432,5,aa
49,428,3,aa
49,57,1,aa
49,56,1,aa
49,357,3,aa
49,431,1,aa
49,1266,1,ad
49,439,5,ad
49,1199,2,ad
49,82,9,ad
49,178,1,ad
49,53,1,ad
49,358,1,ad
49,2940,1,ad
49,45,4,ad
49,56,7,ad
49,2281,4,ad
49,2346,1,ad
49,2242,1,ad
49,426,1,ad
49,2938,1,ad
49,20,1,ad
49,359,3,ad
49,356,6,ad
49,362,1,ad
49,61,2,ad
49,2217,10,ad
49,351,4,ad
49,2323,3,ad
49,176,3,ad
49,2055,2,ad
49,1510,2,ad
49,438,1,ad
49,1703,3,ad
49,270,3,ad
49,1611,1,ad
49,432,9,ad
49,468,8,ad
49,81,5,ad
49,2193,1,ad
49,2260,2,ad
49,1047,4,ad
49,91,2,ad
49,85,1,ad
49,1677,1,ad
49,2580,1,ad
49,1454,1,ad
49,1631,1,ad
49,429,3,ad
49,857,1,ad
49,57,1,ad
49,1200,1,ad
49,1996,1,ad
49,21,1,ad
49,1628,1,ad
49,441,1,ad
49,1260,1,ad
49,1042,1,ad
50,437,1,da
50,438,1,da
50,66,1,da
50,2124,4,dd
50,1047,3,dd
50,356,1,dd
50,1510,1,dd
50,248,1,dd
50,96,1,dd
50,2303,3,dd
50,2560,2,dd
50,364,1,dd
50,1508,4,dd
50,81,1,dd
50,938,1,dd
50,2430,2,dd
50,508,3,dd
50,379,1,dd
50,2220,1,dd
50,865,2,dd
50,2809,1,dd
50,768,1,dd
50,1709,1,dd
50,357,1,dd
50,447,1,dd
50,51,3,aa
50,6,3,aa
50,351,1,aa
50,46,1,aa
50,273,6,aa
50,354,3,aa
50,270,6,aa
50,180,1,aa
50,177,4,aa
50,1203,8,aa
50,359,2,aa
50,178,3,aa
50,356,1,aa
50,64,1,aa
50,181,5,aa
50,1487,1,aa
50,439,1,ad
50,348,2,ad
50,2341,4,ad
50,1199,9,ad
50,1204,1,ad
50,354,5,ad
50,178,2,ad
50,56,2,ad
50,359,2,ad
50,2217,1,ad
50,867,2,ad
50,176,4,ad
50,2055,1,ad
50,1510,4,ad
50,1703,1,ad
50,2228,3,ad
50,270,2,ad
50,1611,1,ad
50,432,1,ad
50,379,7,ad
50,1894,4,ad
50,66,2,ad
50,1047,7,ad
50,91,1,ad
50,85,3,ad
50,1677,1,ad
50,1979,1,ad
50,352,8,ad
50,52,1,ad
50,1631,1,ad
50,2430,2,ad
50,431,2,ad
50,508,7,ad
50,1041,1,ad
50,441,1,ad
50,1508,3,ad
50,64,1,ad
50,1260,2,ad
50,248,1,ad
50,1480,1,ad
51,1679,1,dd
51,6,2,aa
51,351,1,aa
51,46,1,aa
51,48,1,aa
51,59,2,aa
51,63,2,aa
51,53,1,aa
51,440,2,aa
51,1631,1,aa
51,1266,4,ad
51,425,22,ad
51,439,14,ad
51,2341,2,ad
51,1199,4,ad
51,82,6,ad
51,274,3,ad
51,354,3,ad
51,773,2,ad
51,178,1,ad
51,358,1,ad
51,2940,3,ad
51,45,1,ad
51,56,2,ad
51,426,1,ad
51,356,2,ad
51,2217,5,ad
51,878,3,ad
51,867,2,ad
51,951,1,ad
51,2181,1,ad
51,2226,1,ad
51,176,8,ad
51,2055,1,ad
51,1510,2,ad
51,941,1,ad
51,438,4,ad
51,1703,1,ad
51,2228,1,ad
51,1709,1,ad
51,1611,6,ad
51,432,6,ad
51,1894,2,ad
51,1874,1,ad
51,444,2,ad
51,81,4,ad
51,2107,7,ad
51,66,1,ad
51,1047,3,ad
51,91,3,ad
51,85,4,ad
51,65,3,ad
51,352,1,ad
51,52,3,ad
51,48,1,ad
51,440,2,ad
51,96,2,ad
51,1631,1,ad
51,431,1,ad
51,508,2,ad
51,272,3,ad
51,912,1,ad
51,64,1,ad
51,2809,1,ad
52,51,2,aa
52,427,1,aa
52,1256,1,aa
52,1708,1,aa
52,361,1,aa
52,425,1,ad
52,439,6,ad
52,348,1,ad
52,1199,1,ad
52,773,1,ad
52,2276,1,ad
52,358,2,ad
52,45,1,ad
52,426,1,ad
52,2752,2,ad
52,2181,9,ad
52,347,2,ad
52,941,9,ad
52,1894,1,ad
52,1139,1,ad
52,2149,1,ad
52,2107,1,ad
52,91,6,ad
52,440,1,ad
52,96,1,ad
52,1285,1,ad
52,1256,2,ad
52,1260,1,ad
52,1578,1,ad
53,432,1,da
53,880,1,da
53,45,1,dd
53,1677,1,dd
53,359,1,dd
53,178,2,dd
53,2107,1,dd
53,65,6,dd
53,425,3,dd
53,1266,2,dd
53,857,1,dd
53,439,2,dd
53,96,1,dd
53,48,2,dd
53,426,1,dd
53,440,1,dd
53,1199,3,dd
53,2276,1,dd
53,82,4,dd
53,364,1,dd
53,1979,5,dd
53,57,2,dd
53,773,1,dd
53,81,1,dd
53,2242,1,dd
53,938,1,dd
53,1628,1,dd
53,50,1,aa
53,65,2,aa
53,440,1,aa
53,858,1,aa
53,426,1,aa
53,879,5,ad
53,1306,7,ad
53,1266,3,ad
53,425,2,ad
53,439,7,ad
53,1199,1,ad
53,1204,1,ad
53,82,7,ad
53,56,1,ad
53,1487,1,ad
53,426,1,ad
53,356,1,ad
53,1627,5,ad
53,176,4,ad
53,2055,2,ad
53,81,2,ad
53,2107,3,ad
53,2365,1,ad
53,91,1,ad
53,1626,1,ad
53,435,1,ad
53,899,1,ad
53,2262,1,ad
53,65,3,ad
53,1979,1,ad
53,2580,1,ad
53,352,8,ad
53,48,2,ad
53,440,1,ad
53,96,5,ad
53,1804,1,ad
53,2252,2,ad
53,1327,2,ad
53,271,1,ad
53,2937,3,ad
53,1678,1,ad
53,1264,3,ad
53,898,2,ad
53,1705,3,ad
53,876,1,ad
54,79,1,da
54,946,1,da
54,273,1,dd
54,180,1,dd
54,469,1,dd
54,185,3,dd
54,1898,1,dd
54,2252,1,dd
54,2125,1,dd
54,21,2,aa
54,2938,1,aa
54,858,1,aa
54,54,1,aa
54,20,1,aa
54,2822,1,aa
54,1758,1,aa
54,2291,1,aa
54,2341,1,ad
54,1204,3,ad
54,53,1,ad
54,2447,1,ad
54,360,1,ad
54,356,5,ad
54,1510,6,ad
54,1611,5,ad
54,66,2,ad
54,1677,5,ad
54,865,1,ad
54,2291,1,ad
54,1631,3,ad
54,508,3,ad
54,21,4,ad
54,447,3,ad
54,1376,1,ad
55,273,1,aa
55,64,1,aa
55,181,2,aa
55,1200,1,aa
55,879,3,ad
55,416,1,ad
55,1306,2,ad
55,439,1,ad
55,348,3,ad
55,2341,4,ad
55,1204,1,ad
55,358,1,ad
55,2940,3,ad
55,867,1,ad
55,1035,3,ad
55,176,2,ad
55,432,1,ad
55,379,1,ad
55,444,1,ad
55,81,5,ad
55,1047,3,ad
55,445,3,ad
55,91,2,ad
55,1449,1,ad
55,1626,2,ad
55,1793,1,ad
55,2335,1,ad
55,1891,5,ad
55,833,2,ad
55,1372,1,ad
55,352,2,ad
55,1631,1,ad
55,1285,6,ad
55,2947,1,ad
55,1804,2,ad
55,2252,2,ad
55,1508,2,ad
55,1264,2,ad
55,1801,1,ad
55,1037,3,ad
55,2948,1,ad
55,2395,2,ad
55,1370,2,ad
55,2356,1,ad
55,2382,1,ad
56,1041,1,da
56,1042,1,da
56,351,1,aa
56,55,1,aa
56,354,1,aa
56,1689,1,aa
56,2217,1,aa
56,429,2,aa
56,1257,3,aa
56,2937,1,aa
56,57,5,aa
56,2125,1,aa
56,439,1,ad
56,348,7,ad
56,1199,5,ad
56,773,1,ad
56,178,4,ad
56,53,1,ad
56,2276,4,ad
56,358,2,ad
56,45,1,ad
56,1487,7,ad
56,2447,4,ad
56,2448,2,ad
56,2752,2,ad
56,2181,1,ad
56,347,2,ad
56,1239,1,ad
56,1982,2,ad
56,941,1,ad
56,432,9,ad
56,1139,7,ad
56,2107,2,ad
56,833,2,ad
56,48,1,ad
56,440,2,ad
56,57,1,ad
56,1200,6,ad
56,1285,1,ad
56,442,1,ad
56,1327,1,ad
56,271,1,ad
56,1368,1,ad
56,1256,2,ad
56,1628,1,ad
56,1259,2,ad
56,2304,2,ad
56,250,3,ad
56,1326,1,ad
56,472,2,ad
56,1370,1,ad
57,854,1,aa
57,2925,2,aa
57,1257,1,aa
57,2592,1,aa
57,2276,2,aa
57,1256,1,aa
57,52,3,aa
57,56,2,aa
57,1266,2,ad
57,348,4,ad
57,1199,2,ad
57,53,2,ad
57,2276,3,ad
57,2346,1,ad
57,452,1,ad
57,426,1,ad
57,2447,1,ad
57,2752,2,ad
57,2181,10,ad
57,347,7,ad
57,246,4,ad
57,1982,1,ad
57,941,7,ad
57,432,3,ad
57,1139,1,ad
57,444,1,ad
57,2149,1,ad
57,91,5,ad
57,440,1,ad
57,96,1,ad
57,1285,2,ad
57,1623,1,ad
57,1259,1,ad
57,1062,1,ad
57,1801,1,ad
57,1578,1,ad
58,426,3,ad
58,867,1,ad
58,176,10,ad
58,1874,1,ad
58,2149,1,ad
58,1047,1,ad
58,91,1,ad
58,65,2,ad
58,440,3,ad
58,96,1,ad
58,1256,1,ad
58,357,4,ad
58,1801,4,ad
59,51,3,aa
59,6,1,aa
59,48,2,aa
59,47,1,aa
59,273,1,aa
59,78,2,aa
59,62,2,aa
59,440,1,aa
59,432,1,aa
59,214,2,aa
59,57,4,aa
59,425,2,ad
59,439,10,ad
59,53,3,ad
59,2276,2,ad
59,358,4,ad
59,2940,6,ad
59,45,4,ad
59,56,6,ad
59,427,2,ad
59,2281,6,ad
59,186,2,ad
59,2346,1,ad
59,2242,7,ad
59,426,3,ad
59,20,1,ad
59,356,4,ad
59,362,1,ad
59,2217,3,ad
59,351,11,ad
59,951,1,ad
59,1332,2,ad
59,2323,2,ad
59,176,5,ad
59,438,3,ad
59,1709,1,ad
59,270,1,ad
59,1611,3,ad
59,1139,2,ad
59,81,4,ad
59,2107,4,ad
59,2260,1,ad
59,1207,1,ad
59,1047,18,ad
59,2201,1,ad
59,85,2,ad
59,1318,1,ad
59,352,7,ad
59,52,8,ad
59,48,1,ad
59,2291,1,ad
59,1454,2,ad
59,96,4,ad
59,429,1,ad
59,57,9,ad
59,88,1,ad
59,1256,1,ad
59,1259,1,ad
59,1503,1,ad
59,1508,1,ad
60,574,1,da
60,575,1,da
60,173,1,dd
60,143,1,dd
60,79,1,aa
60,2175,1,aa
60,1829,2,aa
60,2123,2,aa
60,1878,1,aa
60,1704,5,ad
60,2439,1,ad
60,2071,3,ad
60,1451,1,ad
60,2011,2,ad
60,671,1,ad
60,2704,1,ad
61,62,2,da
61,63,1,da
61,64,1,da
61,65,1,da
61,66,1,da
61,2217,4,dd
61,85,2,dd
61,351,1,dd
61,176,1,dd
61,2341,1,dd
61,432,1,dd
61,1047,2,dd
61,21,1,dd
61,179,1,dd
61,1510,1,dd
61,65,1,dd
61,1260,4,dd
61,56,1,dd
61,1979,1,dd
61,81,1,dd
61,1611,1,dd
61,1628,1,dd
61,66,1,dd
61,444,1,dd
61,2580,1,dd
61,62,1,aa
61,2239,1,aa
61,66,1,aa
61,1996,1,aa
61,61,1,aa
61,53,1,ad
61,360,3,ad
61,1982,2,ad
61,438,1,ad
61,2228,1,ad
61,1611,1,ad
61,432,1,ad
61,444,2,ad
61,1047,8,ad
61,865,1,ad
61,352,3,ad
61,2430,1,ad
61,508,10,ad
61,1375,2,ad
61,1260,7,ad
61,447,1,ad
62,46,1,aa
62,2204,1,aa
62,62,1,aa
62,65,1,aa
62,1978,1,aa
62,53,1,aa
62,433,3,aa
62,440,1,aa
62,49,1,aa
62,432,3,aa
62,428,2,aa
62,52,1,aa
62,858,1,aa
62,56,1,aa
62,1200,2,aa
62,425,3,ad
62,439,5,ad
62,2341,1,ad
62,1199,3,ad
62,82,13,ad
62,178,3,ad
62,53,3,ad
62,2276,3,ad
62,2940,1,ad
62,45,3,ad
62,56,9,ad
62,1487,1,ad
62,2281,2,ad
62,186,1,ad
62,2346,1,ad
62,2242,1,ad
62,2938,1,ad
62,20,1,ad
62,360,1,ad
62,359,5,ad
62,356,13,ad
62,362,3,ad
62,61,7,ad
62,49,1,ad
62,2217,8,ad
62,351,8,ad
62,878,1,ad
62,2323,2,ad
62,176,4,ad
62,2055,2,ad
62,1510,1,ad
62,438,1,ad
62,270,5,ad
62,1611,2,ad
62,432,9,ad
62,468,2,ad
62,81,6,ad
62,2107,1,ad
62,2260,1,ad
62,66,1,ad
62,91,1,ad
62,85,2,ad
62,1677,3,ad
62,2580,3,ad
62,52,1,ad
62,48,3,ad
62,440,1,ad
62,96,1,ad
62,1631,4,ad
62,429,1,ad
62,857,1,ad
62,57,5,ad
62,1200,3,ad
62,1996,5,ad
62,508,1,ad
62,21,3,ad
62,58,1,ad
62,858,1,ad
62,1260,1,ad
62,651,1,ad
62,2856,1,ad
62,1042,1,ad
63,274,1,da
63,274,1,ad
63,47,1,ad
63,20,2,ad
63,359,6,ad
63,356,4,ad
63,951,2,ad
63,432,3,ad
63,1679,3,ad
63,65,1,ad
63,2204,1,ad
63,1260,1,ad
63,2949,3,ad
64,48,1,aa
64,177,1,aa
64,1900,1,aa
64,468,1,aa
64,181,1,aa
64,9,2,ad
64,428,1,ad
64,416,1,ad
64,1266,3,ad
64,439,2,ad
64,348,4,ad
64,2341,2,ad
64,1199,8,ad
64,2276,1,ad
64,2940,1,ad
64,867,2,ad
64,2221,7,ad
64,1035,2,ad
64,347,1,ad
64,1982,1,ad
64,2055,2,ad
64,438,1,ad
64,432,1,ad
64,1894,6,ad
64,1139,2,ad
64,81,7,ad
64,2412,1,ad
64,938,1,ad
64,91,3,ad
64,875,1,ad
64,1629,3,ad
64,2262,1,ad
64,833,1,ad
64,96,8,ad
64,1285,1,ad
64,1804,9,ad
64,2252,1,ad
64,1623,3,ad
64,2809,1,ad
64,2783,1,ad
64,276,1,ad
64,1037,1,ad
64,1705,1,ad
64,2383,1,ad
65,62,1,da
65,53,1,da
65,432,1,dd
65,425,2,dd
65,348,1,dd
65,439,1,dd
65,2365,1,dd
65,48,1,dd
65,352,1,dd
65,51,1,aa
65,6,2,aa
65,351,1,aa
65,273,1,aa
65,270,1,aa
65,180,1,aa
65,62,1,aa
65,49,1,aa
65,178,2,aa
65,357,1,aa
65,431,1,aa
65,1200,1,aa
65,425,1,ad
65,348,2,ad
65,178,3,ad
65,53,1,ad
65,358,2,ad
65,2940,3,ad
65,56,1,ad
65,359,1,ad
65,2217,1,ad
65,867,5,ad
65,176,1,ad
65,1510,2,ad
65,438,1,ad
65,1703,2,ad
65,2228,1,ad
65,432,1,ad
65,468,1,ad
65,1668,5,ad
65,379,5,ad
65,444,4,ad
65,81,1,ad
65,2260,1,ad
65,66,2,ad
65,1047,6,ad
65,91,2,ad
65,85,1,ad
65,1979,1,ad
65,2580,1,ad
65,865,4,ad
65,52,1,ad
65,1631,2,ad
65,57,1,ad
65,508,4,ad
65,272,3,ad
65,21,4,ad
65,1628,1,ad
65,441,2,ad
65,436,1,ad
65,912,1,ad
65,2304,1,ad
65,1480,1,ad
65,1042,2,ad
65,2349,1,ad
65,448,2,ad
66,270,1,aa
66,362,1,aa
66,1996,1,aa
66,2356,1,aa
66,1983,4,aa
66,2341,1,ad
66,1204,2,ad
66,355,7,ad
